Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
256,NSDUH_DrugUseAndHealth_2023,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/NSDUH_2023_Tab.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/NSDUH-2023-DS0001-info-codebook_v1.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/nsduh/datafiles?year=2023&data_collection=1291,0.361,National Survey on Drug Use and Health (NSDUH),CDC,2023,nsduh_drug_use_and_health_2023,NSDUH Drug Use And Health 2023,nsduh_drug_use_and_health_2023.csv,,,,
153,HERD_RD_AllInstitutions_1953-2023,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/nsf25314-tab001.csv,,CSV,https://ncses.nsf.gov/surveys/higher-education-research-development/2023#data,0.00011,HERD,NSF,1953-2023,herd_rd_all_institutions_1953,HERD RD All Institutions 1953,herd_rd_all_institutions_1953.csv,,,,
320,SDOH_CollectionByCensusTract_2009,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2009_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2009_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.0843,Social Determinants of Health Database,AHRQ,2009,sdoh_collection_by_census_tract_2009,SDOH Collection By Census Tract 2009,sdoh_collection_by_census_tract_2009.csv,,,,
321,SDOH_CollectionByCensusTract_2010,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2010_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2010_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1042,Social Determinants of Health Database,AHRQ,2010,sdoh_collection_by_census_tract_2010,SDOH Collection By Census Tract 2010,sdoh_collection_by_census_tract_2010.csv,,,,
322,SDOH_CollectionByCensusTract_2011,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2011_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2011_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.0945,Social Determinants of Health Database,AHRQ,2011,sdoh_collection_by_census_tract_2011,SDOH Collection By Census Tract 2011,sdoh_collection_by_census_tract_2011.csv,,,,
323,SDOH_CollectionByCensusTract_2012,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2012_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2012_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.0985,Social Determinants of Health Database,AHRQ,2012,sdoh_collection_by_census_tract_2012,SDOH Collection By Census Tract 2012,sdoh_collection_by_census_tract_2012.csv,,,,
324,SDOH_CollectionByCensusTract_2013,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2013_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2013_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1091,Social Determinants of Health Database,AHRQ,2013,sdoh_collection_by_census_tract_2013,SDOH Collection By Census Tract 2013,sdoh_collection_by_census_tract_2013.csv,,,,
325,SDOH_CollectionByCensusTract_2014,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2014_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2014_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1111,Social Determinants of Health Database,AHRQ,2014,sdoh_collection_by_census_tract_2014,SDOH Collection By Census Tract 2014,sdoh_collection_by_census_tract_2014.csv,,,,
326,SDOH_CollectionByCensusTract_2015,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2015_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2015_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1234,Social Determinants of Health Database,AHRQ,2015,sdoh_collection_by_census_tract_2015,SDOH Collection By Census Tract 2015,sdoh_collection_by_census_tract_2015.csv,,,,
327,SDOH_CollectionByCensusTract_2016,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2016_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2016_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1109,Social Determinants of Health Database,AHRQ,2016,sdoh_collection_by_census_tract_2016,SDOH Collection By Census Tract 2016,sdoh_collection_by_census_tract_2016.csv,,,,
328,SDOH_CollectionByCensusTract_2017,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2017_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2017_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1174,Social Determinants of Health Database,AHRQ,2017,sdoh_collection_by_census_tract_2017,SDOH Collection By Census Tract 2017,sdoh_collection_by_census_tract_2017.csv,,,,
329,SDOH_CollectionByCensusTract_2018,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2018_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2018_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1233,Social Determinants of Health Database,AHRQ,2018,sdoh_collection_by_census_tract_2018,SDOH Collection By Census Tract 2018,sdoh_collection_by_census_tract_2018.csv,,,,
330,SDOH_CollectionByCensusTract_2019,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2019_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2019_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1297,Social Determinants of Health Database,AHRQ,2019,sdoh_collection_by_census_tract_2019,SDOH Collection By Census Tract 2019,sdoh_collection_by_census_tract_2019.csv,,,,
331,SDOH_CollectionByCensusTract_2020,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/sdoh_2020_tract.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SDOH_2020_Codebook_1_0.xlsx,CSV,https://www.ahrq.gov/sdoh/data-analytics/sdoh-data.html,0.1322,Social Determinants of Health Database,AHRQ,2020,sdoh_collection_by_census_tract_2020,SDOH Collection By Census Tract 2020,sdoh_collection_by_census_tract_2020.csv,,,,
342,SNAP_Policy_Database,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/SNAPPolicyDatabase.csv,,CSV,https://www.ers.usda.gov/data-products/snap-policy-data-sets/,0.0003,SNAP,USDA,1996-2020,snap_policy_database,SNAP Policy Database,snap_policy_database.csv,,,,
11,AHS_National_Household_2015,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2015 National PUF v3.1 household.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2015_AHS_Table_Specifications.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2015/ahs-2015-public-use-file--puf-/ahs-2015-national-public-use-file--puf-.html,0.491,AHS,HUD,2015,ahs_national_household_2015,AHS National Household 2015,ahs_national_household_2015.csv,,,,
12,AHS_National_Household_2017,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2017 National PUF v3.1 household.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2017 Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2017/ahs-2017-public-use-file--puf-/ahs-2017-national-public-use-file--puf-.html,0.463,AHS,HUD,2017,ahs_national_household_2017,AHS National Household 2017,ahs_national_household_2017.csv,,,,
13,AHS_National_Household_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2019 National PUF v1.1 household.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2019 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2019/ahs-2019-public-use-file--puf-/ahs-2019-national-public-use-file--puf-.html,0.439,AHS,HUD,2019,ahs_national_household_2019,AHS National Household 2019,ahs_national_household_2019.csv,,,,
14,AHS_National_Household_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2021 National PUF v1.0 household.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2021 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-/ahs-2021-national-public-use-file--puf-.html,0.444,AHS,HUD,2021,ahs_national_household_2021,AHS National Household 2021,ahs_national_household_2021.csv,,,,
15,AHS_National_Household_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS_2023_National_PUF_v1.0_household.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2023_AHS_Table_Specifications_and_PUF_Estimates.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-.html,0.39,AHS,HUD,2023,ahs_national_household_2023,AHS National Household 2023,ahs_national_household_2023.csv,,,,
16,AHS_National_Mortage_2015,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2015 National PUF v3.1 mortgage.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2015_AHS_Table_Specifications.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2015/ahs-2015-public-use-file--puf-/ahs-2015-national-public-use-file--puf-.html,0.002,AHS,HUD,2015,ahs_national_mortage_2015,AHS National Mortage 2015,ahs_national_mortage_2015.csv,,,,
17,AHS_National_Mortage_2017,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2017 National PUF v3.1 mortgage.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2017 Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2017/ahs-2017-public-use-file--puf-/ahs-2017-national-public-use-file--puf-.html,0.002,AHS,HUD,2017,ahs_national_mortage_2017,AHS National Mortage 2017,ahs_national_mortage_2017.csv,,,,
18,AHS_National_Mortage_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2019 National PUF v1.1 mortgage.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2019 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2019/ahs-2019-public-use-file--puf-/ahs-2019-national-public-use-file--puf-.html,0.002,AHS,HUD,2019,ahs_national_mortage_2019,AHS National Mortage 2019,ahs_national_mortage_2019.csv,,,,
19,AHS_National_Mortage_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2021 National PUF v1.0 mortgage.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2021 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-/ahs-2021-national-public-use-file--puf-.html,0.003,AHS,HUD,2021,ahs_national_mortage_2021,AHS National Mortage 2021,ahs_national_mortage_2021.csv,,,,
20,AHS_National_Mortgage_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS_2023_National_PUF_v1.0_mortgage.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2023_AHS_Table_Specifications_and_PUF_Estimates.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-.html,0.002,AHS,HUD,2023,ahs_national_mortgage_2023,AHS National Mortgage 2023,ahs_national_mortgage_2023.csv,,,,
21,AHS_National_Person_2015,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2015 National PUF v3.1 person.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2015_AHS_Table_Specifications.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2015/ahs-2015-public-use-file--puf-/ahs-2015-national-public-use-file--puf-.html,0.057,AHS,HUD,2015,ahs_national_person_2015,AHS National Person 2015,ahs_national_person_2015.csv,,,,
22,AHS_National_Person_2017,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2017 National PUF v3.1 person.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2017 Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2017/ahs-2017-public-use-file--puf-/ahs-2017-national-public-use-file--puf-.html,0.056,AHS,HUD,2017,ahs_national_person_2017,AHS National Person 2017,ahs_national_person_2017.csv,,,,
23,AHS_National_Person_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2019 National PUF v1.1 person.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2019 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2019/ahs-2019-public-use-file--puf-/ahs-2019-national-public-use-file--puf-.html,0.06,AHS,HUD,2019,ahs_national_person_2019,AHS National Person 2019,ahs_national_person_2019.csv,,,,
24,AHS_National_Person_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2021 National PUF v1.0 person.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2021 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-/ahs-2021-national-public-use-file--puf-.html,0.054,AHS,HUD,2021,ahs_national_person_2021,AHS National Person 2021,ahs_national_person_2021.csv,,,,
25,AHS_National_Person_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS_2023_National_PUF_v1.0_person.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2023_AHS_Table_Specifications_and_PUF_Estimates.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-.html,0.049,AHS,HUD,2023,ahs_national_person_2023,AHS National Person 2023,ahs_national_person_2023.csv,,,,
26,AHS_National_Project_2015,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2015 National PUF v3.1 project.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2015_AHS_Table_Specifications.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2015/ahs-2015-public-use-file--puf-/ahs-2015-national-public-use-file--puf-.html,0.004,AHS,HUD,2015,ahs_national_project_2015,AHS National Project 2015,ahs_national_project_2015.csv,,,,
27,AHS_National_Project_2017,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2017 National PUF v3.1 project.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2017 Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2017/ahs-2017-public-use-file--puf-/ahs-2017-national-public-use-file--puf-.html,0.003,AHS,HUD,2017,ahs_national_project_2017,AHS National Project 2017,ahs_national_project_2017.csv,,,,
28,AHS_National_Project_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2019 National PUF v1.1 project.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2019 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2019/ahs-2019-public-use-file--puf-/ahs-2019-national-public-use-file--puf-.html,0.003,AHS,HUD,2019,ahs_national_project_2019,AHS National Project 2019,ahs_national_project_2019.csv,,,,
29,AHS_National_Project_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS 2021 National PUF v1.0 project.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2021 AHS Table Specifications and PUF Estimates for User Verification.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2021/ahs-2021-public-use-file--puf-/ahs-2021-national-public-use-file--puf-.html,0.004,AHS,HUD,2021,ahs_national_project_2021,AHS National Project 2021,ahs_national_project_2021.csv,,,,
30,AHS_National_Project_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/AHS_2023_National_PUF_v1.0_project.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/2023_AHS_Table_Specifications_and_PUF_Estimates.xlsx,CSV,https://www.census.gov/programs-surveys/ahs/data/2023/ahs-2023-public-use-file--puf-/ahs-2023-national-public-use-file--puf-.html,0.003,AHS,HUD,2023,ahs_national_project_2023,AHS National Project 2023,ahs_national_project_2023.csv,,,,
31,AdjustedGraduationRate_2010-2011,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2010-11.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy10-11-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2010-2011,adjusted_graduation_rate_2010,Adjusted Graduation Rate 2010,adjusted_graduation_rate_2010.csv,,,,
32,AdjustedGraduationRate_2011-2012,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2011-12.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy11-12-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2011-2012,adjusted_graduation_rate_2011,Adjusted Graduation Rate 2011,adjusted_graduation_rate_2011.csv,,,,
33,AdjustedGraduationRate_2012-2013,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2012-13.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy12-13-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2012-2013,adjusted_graduation_rate_2012,Adjusted Graduation Rate 2012,adjusted_graduation_rate_2012.csv,,,,
34,AdjustedGraduationRate_2013-2014,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2013-14.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy13-14-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2013-2014,adjusted_graduation_rate_2013,Adjusted Graduation Rate 2013,adjusted_graduation_rate_2013.csv,,,,
35,AdjustedGraduationRate_2014-2015,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-release2-lea-sy2014-15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-release2-sy2014-15-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2014-2015,adjusted_graduation_rate_2014,Adjusted Graduation Rate 2014,adjusted_graduation_rate_2014.csv,,,,
36,AdjustedGraduationRate_2015-2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2015-16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy2015-16-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.001,EdFacts,ED,2015-2016,adjusted_graduation_rate_2015,Adjusted Graduation Rate 2015,adjusted_graduation_rate_2015.csv,,,,
37,AdjustedGraduationRate_2016-2017,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2016-17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy2016-17-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.002,EdFacts,ED,2016-2017,adjusted_graduation_rate_2016,Adjusted Graduation Rate 2016,adjusted_graduation_rate_2016.csv,,,,
38,AdjustedGraduationRate_2017-2018,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2017-18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy2017-18-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.002,EdFacts,ED,2017-2018,adjusted_graduation_rate_2017,Adjusted Graduation Rate 2017,adjusted_graduation_rate_2017.csv,,,,
39,AdjustedGraduationRate_2018-2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-lea-sy2018-19-long.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/acgr-sy2018-19-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.008,EdFacts,ED,2018-2019,adjusted_graduation_rate_2018,Adjusted Graduation Rate 2018,adjusted_graduation_rate_2018.csv,,,,
40,American_Community_Survey_2010,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2010.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2010_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2010,american_community_survey_2010,American Community Survey 2010,american_community_survey_2010.csv,,,,
41,American_Community_Survey_2011,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2011.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2011_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2011,american_community_survey_2011,American Community Survey 2011,american_community_survey_2011.csv,,,,
42,American_Community_Survey_2012,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2012.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2012_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2012,american_community_survey_2012,American Community Survey 2012,american_community_survey_2012.csv,,,,
43,American_Community_Survey_2013,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2013.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2013_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.001,American Community Survey,U.S. Census Bureau,2013,american_community_survey_2013,American Community Survey 2013,american_community_survey_2013.csv,,,,
44,American_Community_Survey_2014,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2014.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2014_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2014,american_community_survey_2014,American Community Survey 2014,american_community_survey_2014.csv,,,,
45,American_Community_Survey_2015,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2015.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2015_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2015,american_community_survey_2015,American Community Survey 2015,american_community_survey_2015.csv,,,,
