Variable,Description
pnrnmflag,rc-pain relievers - ever misused
pnrnmyr,rc-pain relievers - past year misuse
pnrnmmon,rc-pain relievers - past month misuse
oxycnnmyr,rc-oxycontin - past year misuse
trqnmflag,rc-tranquilizers - ever misused
trqnmyr,rc-tranquilizers - past year misuse
trqnmmon,rc-tranquilizers - past month misuse
stmnmflag,rc-stimulants - ever misused
stmnmyr,rc-stimulants - past year misuse
stmnmmon,rc-stimulants - past month misuse
sednmflag,rc-sedatives - ever misused
sednmyr,rc-sedatives - past year misuse
sednmmon,rc-sedatives - past month misuse
tqsdnmflag,rc-tranquilizers or sedatives - ever misused
tqsdnmyr,rc-tranquilizers or sedatives - past year misuse
tqsdnmmon,rc-tranquilizers or sedatives - past month misuse
bzonmyr,rc - any benzodiazepines - past year misuse
psychflag,rc-any psychotherapeutics - ever misused
psychyr,rc-any psychotherapeutics - past year misuse
psychmon,rc-any psychotherapeutics - past month misuse
opinmyr,rc-opioids - past year misuse
opinmmon,rc-opioids - past month misuse
herpnryr,rc-heroin use and/or pain reliever misuse - past year
cnsnmyr,rc-central nervous system stimulants - past year misuse
cnsnmmon,rc-central nervous system stimulants - past month misuse
illflag,rc-any illicit drug - ever used
illyr,rc-any illicit drug - past year use
illmon,rc-any illicit drug - past month use
mjonlyflag,rc-marijuana only - ever used
mjonlyyr,rc-marijuana only - past year use
mjonlymon,rc-marijuana only - past month use
illemflag,rc-illicit drug other than marijuana - ever used
illemyr,rc-illicit drug other than marijuana - past year
illemmon,rc-illicit drug other than marijuana-past month
cduflag,rc-cigarettes daily - ever used
dcigmon,rc-past month daily cigarette use
cdcgmo,rc-ever used cig daily and past month cig use
cdnocgmo,rc-ever used cig daily and no past month cig use
bngdrkmon,rc-binge alcohol use past 30 days
hvydrkmon,rc-heavy alcohol use past 30 days
iltobalcfg,"rc-illicit drug, tobacco prd, or alcohol - ever used"
iltobalcyr,"rc-illicit drug, tobacco prd, or alcohol - past year use"
iltobalcmn,"rc-illicit drug, tobacco prd, or alc - past month use"
illalcmon,rc-illicit drug or alcohol - past month use
tobalcflg,rc-tobacco product or alcohol - ever used
tobalcyr,rc-tobacco product or alcohol - past year use
tobalcmn,rc-tobacco product or alcohol - past month use
illandalc,rc-illicit drug and alcohol use - past year use
illoralc,rc-illicit drug or alcohol use - past year use
illalcflg,rc-illicit drug or alcohol - ever used
peyoteever,rc-ever used peyote
mescever,rc-ever used mescaline
psilcyever,rc-ever used psilocybin (mushrooms)
amylniever,"rc-ever inhaled amyl nitrite, ""poppers"", rush, etc."
clefluever,"rc-ever inhaled correction fluid, degreaser, etc."
gasever,rc-ever inhaled gasoline or lighter fluid
glueever,"rc-ever inhaled glue, shoe polish, or toluene"
etherever,"rc-ever inhaled halothane, ether, or other anesthetic"
solvenever,"rc-ever inhaled lacquer thinner, other paint solvents"
lgasever,"rc-ever inhaled lighter gases (butane, propane)"
nitoxiever,"rc-ever inhaled nitrous oxide or ""whippits"""
fltmrkever,rc-ever used felt-tip pens/markers to get high
spaintever,rc-ever inhaled spray paints
airdusever,rc-ever used computer cleaner/air duster to get high
othaerever,rc-ever used other aerosol spray
rxhydcany,rc-hydrocodone products - any past year use
rxzohyany,rc-zohydro er - any past year use
rxoxcoany,rc-oxycodone products - any past year use
rxtramany,rc-tramadol products - any past year use
rxcodeany,rc-codeine products - any past year use
rxmorpany,rc-morphine products - any past year use
rxbuprany,rc-buprenorphine products - any past year use
rxoxymany,rc-oxymorphone products - any past year use
rxdemeany,rc-demerol products - any past year use
rxhydmany,rc-hydromorphone products - any past year use
rxmtdnany,rc-methadone products - any past year use
othrpnrany,rc-other pain reliever- any past year use
rxbzotany,rc-benzodiazepine tranquilizers - any past year use
rxalprany,rc-alprazolam products - any past year use
rxloraany,rc-lorazepam products - any past year use
rxclonany,rc-clonazepam products - any past year use
rxdiazany,rc-diazepam products - any past year use
rxmrlxany,rc-muscle relaxants - any past year use
rxcyclany,rc-cyclobenzaprine products - any past year use
rxsomaany,rc-soma products - any past year use
othrtrqany,rc-other tranquilizer- any past year use
rxammeany,rc-amphetamine or methylphenidate prods - any past year use
rxamphany,rc-amphetamine - any past year use
rxmthpany,rc-methylphenidate products - any past year use
rxanorany,rc-anorectic stimulants - any past year use
rxprovany,rc-provigil products- any past year use
othrstmany,rc-other stimulant - any past year use
rxzolpany,rc-zolpidem products - any past year use
rxeszoany,rc-eszopiclone products - any past year use
rxzaleany,rc-zaleplon products - any past year use
rxbzosany,rc-benzodiazepine sedatives - any past year use
rxtriaany,rc-triazolam products - any past year use
rxtemaany,rc-temazepam products - any past year use
rxflurany,rc-flurazepam - any past year use
rxbarbany,rc-barbiturates - any past year use
othrsedany,rc-other sedative - any past year use
rxhydcmis,rc-hydrocodone products - past year misuse
rxzohymis,rc-zohydro er - past year misuse
rxoxcomis,rc-oxycodone products - past year misuse
rxtrammis,rc-tramadol products - past year misuse
rxcodemis,rc-codeine products - past year misuse
rxmorpmis,rc-morphine products - past year misuse
rxbuprmis,rc-buprenorphine products - past year misuse
rxoxymmis,rc-oxymorphone products - past year misuse
rxdememis,rc-demerol products - past year misuse
rxhydmmis,rc-hydromorphone products - past year misuse
rxmtdnmis,rc-methadone products - past year misuse
othrpnrmis,rc-other pain reliever products - past year misuse
rxbzotmis,rc-benzodiazepine tranquilizers - past year misuse
rxalprmis,rc-alprazolam products - past year misuse
rxloramis,rc-lorazepam products - past year misuse
rxclonmis,rc-clonazepam products - past year misuse
rxdiazmis,rc-diazepam products - past year misuse
rxmrlxmis,rc-muscle relaxants - past year misuse
rxcyclmis,rc-cyclobenzaprine products - past year misuse
rxsomamis,rc-soma products - past year misuse
othrtrqmis,rc-other tranquilizer products - past year misuse
rxammemis,rc-amphetamine or methylphenidate prods - past year misuse
rxamphmis,rc-amphetamine - past year misuse
rxmthpmis,rc-methylphenidate products - past year misuse
rxanormis,rc-anorectic stimulants - past year misuse
rxprovmis,rc-provigil products- past year misuse
othrstmmis,rc-other stimulant products - past year misuse
rxzolpmis,rc-zolpidem products - past year misuse
rxeszomis,rc-eszopiclone products - past year misuse
othrsedmis2,rc-other sedative products - past year misuse
rxbzosmis,rc-benzodiazepine sedatives - past year misuse
rxbarbmis,rc-barbiturates - past year misuse
alcydays,rc-# of days used alcohol in past year
mrjydays,rc-# of days used marijuana in past year
cocydays,rc-# of days used cocaine in past year
crkydays,rc-# of days used crack in past year
herydays,rc-# of days used heroin in past year
hallndayyr,rc-# of days used hallucinogens in past year
inhndayyr,rc-# of days used inhalants in past year
methndayyr,rc-# of days used methamphetamine in past year
cigmdays,rc-# of days used cigarettes in past month
cgrmdays,rc-# of days used cigars in past month
smklsmdays,rc-# of days used smokeless tobacco in past month
alcmdays,rc-# of days used alcohol in past month
mrjmdays,rc-# of days used marijuana in past month
cocmdays,rc-# of days used cocaine in past month
crkmdays,rc-# of days used crack in past month
hermdays,rc-# of days used heroin in past month
hallndaypm,rc-# of days used hallucinogens in past month
inhndaypm,rc-# of days used inhalants in past month
methndaypm,rc-# of days used methamphetamine in past month
pnrndaypm,rc-# of days misused pain relievers in past month
trqndaypm,rc-# of days misused tranquilizers in past month
stmndaypm,rc-# of days misused stimulants in past month
sedndaypm,rc-# of days misused sedatives in past month
bngdrmdays,rc-# of days binge used alcohol in past month
cigpday,rc-# of cigarettes smoked per day among daily smokers
cig1pack,rc-smked 1+ pck of cigs per day amng dly smkers (1/0)
cigavgd,rc-avg number of cigarettes smoked per day
cigavgm,rc-number of cigarettes smoked per user in past month
alcnumdkpm,rc-number of alc bevs drank per user in past month
fucig18,rc-first used cigarettes prior to age 18
fucig21,rc-first used cigarettes prior to age 21
fucd218,rc-first used cigarettes daily prior to age 18
fucd221,rc-first used cigarettes daily prior to age 21
fucgr18,rc-first used cigars prior to age 18
fucgr21,rc-first used cigars prior to age 21
fusmklss18,rc-first used smokeless tobacco prior to age 18
fusmklss21,rc-first used smokeless tobacco prior to age 21
fualc18,rc-first used alcohol prior to age 18
fualc21,rc-first used alcohol prior to age 21
fumj18,rc-first used marijuana prior to age 18
fumj21,rc-first used marijuana prior to age 21
fucoc18,rc-first used cocaine prior to age 18
fucoc21,rc-first used cocaine prior to age 21
fucrk18,rc-first used crack prior to age 18
fucrk21,rc-first used crack prior to age 21
fuher18,rc-first used heroin prior to age 18
fuher21,rc-first used heroin prior to age 21
fuhalluc18,rc-first used hallucinogens prior to age 18
fuhalluc21,rc-first used hallucinogens prior to age 21
fulsd18,rc-first used lsd prior to age 18
fulsd21,rc-first used lsd prior to age 21
fupcp18,rc-first used pcp prior to age 18
fupcp21,rc-first used pcp prior to age 21
fuecstmo18,rc-first used ecstasy prior to age 18
fuecstmo21,rc-first used ecstasy prior to age 21
fuinhal18,rc-first used inhalants prior to age 18
fuinhal21,rc-first used inhalants prior to age 21
fumetham18,rc-first used methamphetamine prior to age 18
fumetham21,rc-first used methamphetamine prior to age 21
fupnrnm18,rc-first misused pain relievers prior to age 18
fupnrnm21,rc-first misused pain relievers prior to age 21
futrqnm18,rc-first misused tranquilizers prior to age 18
futrqnm21,rc-first misused tranquilizers prior to age 21
fustmnm18,rc-first misused stimulants prior to age 18
fustmnm21,rc-first misused stimulants prior to age 21
fusednm18,rc-first misused sedatives prior to age 18
fusednm21,rc-first misused sedatives prior to age 21
pnrmainrsn,rc-main reason for misusing pain relievers last episode
trqmainrsn,rc-main reason for misusing tranquilizers last episode
stmmainrsn,rc-main reason for misusing stimulants last episode
sedmainrsn,rc-main reason for misusing sedatives last episode
srcpnrnm2,rc-source of pain relievers for last misuse
srctrqnm2,rc-source of tranquilizers for last misuse
srcstmnm2,rc-source of stimulants for last misuse
srcsednm2,rc-source of sedatives for last misuse
srcfrpnrnm,rc-source of friend/relative pain relievers for last misuse
srcfrtrqnm,rc-source of friend/relative tranquilizers for last misuse
srcfrstmnm,rc-source of friend/relative stimulants for last misuse
srcfrsednm,rc-source of friend/relative sedatives for last misuse
srcclfrpnr,rc-collapsed source of frnd/rel pain rlvrs for last misuse
srcclfrtrq,rc-collapsed source of frnd/rel tranqlzrs for last misuse
srcclfrstm,rc-collapsed source of frnd/rel stimulants for last misuse
srcclfrsed,rc-collapsed source of frnd/rel sedatives for last misuse
coldmeds,taken a nonprescription cough med to get high
coldrec,time since last used cough/cold med
coldyr1,other cough/cold med used past 12 mos - specify 1
coldyr2,other cough/cold med used past 12 mos - specify 2
coldyr3,other cough/cold med used past 12 mos - specify 3
coldyr4,other cough/cold med used past 12 mos - specify 4
coldyr5,other cough/cold med used past 12 mos - specify 5
otcflag,inconsistency flag for report of otc cold meds
ghb,ever used ghb
ghbrec,time since last used ghb
cocneedl,ever used needle to inject cocaine
condlrec,time since last used needle to inject cocaine
hersmoke,ever smoked heroin
hrsmkrec,time since last smoked heroin
hersniff,ever sniffed heroin
hrsnfrec,time since last sniffed heroin
herneedl,ever used needle to inject heroin
heotsmk,how used heroin: smoked it
heotsnf,how used heroin: sniffed it
heotndl,how used heroin: injected it with a needle
heototh,how used heroin: some other way
heotsp,how used heroin: specify
hrndlrec,time since last used needle to inject heroin
methneedl,ever used needle to inject methamphetamine
methndlrc,time since last used needle to inject meth
otdgnedl,ever used needle to inject any other drug
otdgndla,other drug injected - specify 1
otdgndlb,other drug injected - specify 2
otdgndlc,other drug injected - specify 3
otdgndld,other drug injected - specify 4
otdgndle,other drug injected - specify 5
otdgndlrc,time since last used a needle to inject other drug
gnndreus,last time reused needle used before
gnndlsh1,last needle had been used by someone else
gnndclen,used bleach to clean last needle before use
gnndlsh2,someone else used last needle after you
gnndget2,how did you get the needle last time
irnpcoldrec,nonprescription cough or cold meds recency - imputation rev
iinpcoldrec,nonprescription cough or cold meds recency - imputation ind
irghbrec,ghb recency - imputation revised
iighbrec,ghb recency - imputation indicator
anyndlrec,rc-most recent use of any drug with a needle
chmndlrec,rc-most recent use of coc/her/meth with a needle
anynedever,rc-ever used needle to inject drugs
hernedever,rc-ever used a needle to inject heroin
cocnedever,rc-ever used a needle to inject cocaine
mthnedever,rc-ever used needle to inject methamphetamine
hersmoever,rc-ever smoked heroin
hersniever,rc-ever sniffed heroin
npcoldflag,rc-nonprescription cough or cold meds - ever used
npcoldyr,rc-nonprescription cough or cold meds - past year use
npcoldmon,rc-nonprescription cough or cold meds - past month use
ghbflag,rc-ghb - ever used
ghbyr,rc-ghb - past year use
ghbmon,rc-ghb - past month use
rskcigpkd,risk smoking 1 or more packs cigarettes per day
rskmrjmon,risk smoking marijuana once a month
rskmrjwk,risk smoking marijuana once or twice a week
rsklsdtry,risk trying lsd once or twice
rsklsdwk,risk using lsd once or twice a week
rskhertry,risk trying heroin once or twice
rskherwk,risk using heroin once or twice a week
rskcocmon,risk using cocaine once a month
rskcocwk,risk using cocaine once or twice a week
rskbngdly,risk having 4 or 5 drinks nearly every day
rskbngwk,risk having 5 or more drinks once or twice a week
difgetmrj,how difficult to get marijuana
difgetlsd,how difficult to get lsd
difgetcoc,how difficult to get cocaine
difgetcrk,"how difficult to get ""crack"""
difgether,how difficult to get heroin
appdrgmon,approached by someone selling ill drug pst 30 dys
rskyfqdgr,get a real kick out of doing dangerous things
rskyfqtes,like to test yourself by doing risky things
rkfqpblt,wear a seatbelt when ride front pass seat of car
rkfqdblt,wear a seatbelt when you drive a car
grskcigpkd,rc-great risk: smoke 1+ packs cigarettes per day
grskmrjmon,rc-great risk: use marijuana once a month
grskmrjwk,rc-great risk: use marijuana 1-2 times per week
grskcocmon,rc-great risk: use cocaine once a month
grskcocwk,rc-great risk: use cocaine 1-2 times per week
grskhertry,rc-great risk: trying heroin once or twice
grskherwk,rc-great risk: use heroin 1-2 times per week
grsklsdtry,rc-great risk: trying lsd once or twice
grsklsdwk,rc-great risk: use lsd 1-2 times per week
grskbngdly,rc-great risk: have 4-5 alc drinks per day
grskbngwk,rc-great risk: have 5+ alc drinks 1-2 times per week
difobtmrj,rc-marijuana fairly or very easy to obtain
difobtcoc,rc-cocaine fairly or very easy to obtain
difobtcrk,rc-crack fairly or very easy to obtain
difobther,rc-heroin fairly or very easy to obtain
difobtlsd,rc-lsd fairly or very easy to obtain
appdrgmon2,rc-approached by someone selling drugs
blntever,ever smoked cigar with marijuana in it
blntage,age when first smoked cigar with mj in it
blntyfu,year of first use of cigar with mj in it - recode
blntmfu,month of first use of cigar w/mj in it - recode
blntrec,time since last smoked cigar with mj in it
blrecfl2,inconsistency betw blntrec and incidence data
blnt30dy,# days used cigar with mj in it past 30 days
blnt30c1,"bl02/mj01 disagree, which is correct"
blnt30c2,"bl02 and mj recency disagree, which is correct"
rsnomrj,why report earlier that never used mj or hashish
rsnmrjmo,why reprt earlier not use mj or hash past 30 days
blntnomj,smoke cigars with no marijuana past 30 days
medmjyr,any mj use recmded by dr in past 12 months
medmjall,all mj use recmded by dr in past 12 months
medmjpa2,state medical mj law passed at time of interview
cigirtbl,need to smoke to feel less irritable
cigcrave,"start to crave cigs when don""t smoke for few hrs"
cigcragp,"craving of cigs like strong force can""t control"
ciginctl,feel a sense of control over your smoking
cigavoid,"tend to avoid places that don""t allow smoking"
cigfnsmk,have friends who do not smoke cigarettes
cigfnlke,"choose not to be around friends who don""t smoke"
cigplane,rather not travel by airplane b/c no smoking
cigrnout,sometimes worry that you will run out of cigs
cigregdy,smoke cigs fairly regularly throughout the day
cigregwk,smoke same amount on weekends as on weekdays
cigregnm,smoke same number of cigs from day to day
cignmchg,number of cigs smoke per day often changes
cigsvlhr,"have many cigs in hr, then no cigs til hrs later"
ciginflu,# of cigs smoke per day influenced by other things
cignoinf,smoking not affected by other things
cigincrs,amount of smoking has incr. since started smoking
cigsatis,need to smoke a lot more to be satisfied
ciglotmr,smoke much more now before feel anything
cigwake,how soon after waking do you have your first cig
ndssdepnd,nicotine dependence based on ndss score
ftnddepnd,nicotine dependence based on ftnd scale
pmnicdep,nicotine dependence in past month
irpmnicdep,nicotine dependence in past month - imputation revised
iipmnicdep,nicotine dependence in past month - imputation indicator
udaltimeuse,spent great deal of time using/feel eff of alcohol pst 12mos
udaltimeget,spent great deal time try to get/getting alc in pst 12 mos
udallrgamts,drank alc larger amts or longer time than meant to pst 12mos
udalwantbad,wanted to use alcohol so badly in past 12 mos
udalstrurge,strong urge to drink alcohol in pst 12 mos
udalneedmor,needed a lot more alcohol to get feeling you want
udallesseff,same amt alcohol has less effect than it used to
udaltrystop,try to cut down/stop alcohol use in past 12 mos
udalnotstop,unable to cut/stop alc use more than one time past 12 mos
udalwshstop,often wish cut down or stop alcohol use past 12 mos
udalhlthprb,any long-lasting phys prbs caused/worsnd by alc pst 12 mos
udalhlthctd,contd to use alcohol despite alcohol cause/worsen phys prbs
udalmntlprb,any emot/mntl hlth prbs caused/worsnd by alcohol past 12 mos
udalmntlctd,contd alcohol use despite alc cse/wrsn emot/mntl hlth prbs
udalblckout,repeated blackouts while or after drinking alc past 12 mos
udalblckctd,continue drinking alcohol even after blackouts
udalstopact,less activities b/c of alcohol use past 12 mos
udalworkprb,alcohol cause serious prbs at home/work/sch pst 12 mos
udalfmlyprb,alcohol cause arguments/probs w/family/friends pst 12 mos
udalfmlyctd,contd alcohol use despite alc cause arguments w/fam/frnds
udalgethurt,alcohol use increased chance getting hurt pst 12 mos
udalwdsweat,sweating/rapid heartbeat - alc withdrawal symptom pst 12 mos
udalwdtrmbl,hands tremble - alc withdrawal symptom pst 12 mos
udalwdsleep,trouble sleeping - alc withdrawal symptom pst 12 mos
udalwdvomit,vomiting/upset stomach - alc withdrawal symptom pst 12 mos
udalwdhaluc,see/hear/feel things - alc withdrawal symptom pst 12 mos
udalwdsitst,could not sit still - alc withdrawal symptom pst 12 mos
udalwdflanx,feeling anxious - alc withdrawal symptom pst 12 mos
udalavoidwd,use alc/drg to get over/avoid alc withdrawal in pst 12 mos
udalavwalco,used alcohol to get over/avoid alc withdrawal in pst 12 mos
udalavwsvtr,used sed/trq/slp pills/dwnrs to avoid alc wdrwal pst 12 mos
udalavwothr,used something else to get ovr/avd alc withdrawal pst 12 mos
udmjtimeuse,spent great deal of time using/feel eff of mj pst 12 mos
udmjtimeget,spent great deal time try to get/getting mj in pst 12 mos
udmjlrgamts,used mj larger amts or longer time than meant to pst 12 mos
udmjwantbad,wanted to use marijuana so badly in past 12 mos
udmjstrurge,strong urge to use marijuana in past 12 mos
udmjneedmor,needed a lot more marijuana to get feeling you want
udmjlesseff,same amt marijuana has less effect than it used to
udmjtrystop,try to cut down/stop marijuana use in past 12 mos
udmjnotstop,unable to cut/stop mj use more than one time past 12 mos
udmjwshstop,often wish cut down or stop mj use past 12 mos
udmjhlthprb,any long-lasting phys prbs caused/worsnd by mj pst 12 mos
udmjhlthctd,contd to use marijuana despite mj cause/worsen phys prbs
udmjmntlprb,any emot/mntl hlth prbs caused/worsnd by mj past 12 mos
udmjmntlctd,contd marijuana use despite mj cse/wrsn emot/mntl hlth prbs
udmjstopact,less activities b/c of marijuana use past 12 mos
udmjworkprb,marijuana cause serious prbs at home/work/sch pst 12 mos
udmjfmlyprb,marijuana cause arguments/probs w/family/friends pst 12 mos
udmjfmlyctd,contd marijuana use despite mj cause arguments w/fam/frnds
udmjgethurt,marijuana use increased chance getting hurt pst 12 mos
udmjwdangry,feeling irritable or angry-mj withdrawal symptom pst 12 mos
udmjwdflanx,feeling anxious/nervous - mj withdrawal symptom pst 12 mos
udmjwdsleep,having trouble sleeping - mj withdrawal symptom pst 12 mos
udmjwdappet,losing appetite or weight - mj withdrawal symptom pst 12 mos
udmjwdsitst,"couldn""t sit still - mj withdrawal symptom pst 12 mos"
udmjwddeprs,feeling depressed - mj withdrawal symptom pst 12 mos
udmjwdstmch,stomach ache - mj withdrawal symptom pst 12 mos
udmjwdshake,shaking or tremors - mj withdrawal symptom pst 12 mos
udmjwdsweat,sweating - mj withdrawal symptom pst 12 mos
udmjwdfever,fever - mj withdrawal symptom pst 12 mos
udmjwdchill,chills - mj withdrawal symptom pst 12 mos
udmjwdhedac,headache - mj withdrawal symptom pst 12 mos
udmjavoidwd,use mj/drg to get over/avoid mj withdrawal in pst 12 mos
udmjavwmarj,used marijuana to get over/avoid mj withdrawal in pst 12 mos
udmjavwothr,used something else to get ovr/avd mj withdrawal pst 12 mos
udcctimeuse,spent great deal of time using/feel eff of cocaine pst 12mos
udcctimeget,spent great deal time try to get/getting cocaine pst 12 mos
udcclrgamts,used coc larger amts or longer time than meant to pst 12 mos
udccwantbad,wanted to use cocaine so badly in past 12 mos
udccstrurge,strong urge to use cocaine in past 12 mos
udccneedmor,needed a lot more cocaine to get feeling you want
udcclesseff,same amt cocaine has less effect than it used to
udcctrystop,try to cut down/stop cocaine use in past 12 mos
udccnotstop,unable to cut/stop cocaine more than one time past 12 mos
udccwshstop,often wish cut down or stop cocaine use past 12 mos
udcchlthprb,any long-lasting phys prbs caused/worsnd by coc pst 12 mos
udcchlthctd,contd to use cocaine despite cocaine cause/worsen phys prbs
udccmntlprb,any emot/mntl hlth prbs caused/worsnd by cocaine past 12 mos
udccmntlctd,contd cocaine use despite coc cse/wrsn emot/mntl hlth prbs
udccstopact,less activities b/c of cocaine use past 12 mos
udccworkprb,cocaine cause serious prbs at home/work/sch pst 12 mos
udccfmlyprb,cocaine cause arguments/probs w/family/friends pst 12 mos
udccfmlyctd,contd cocaine use despite coc cause arguments w/fam/frnds
udccgethurt,cocaine use increased chance getting hurt pst 12 mos
udccwdflblu,felt blue or down after using less or stopping cocaine
udccwdtired,feeling tired/exhausted - coc withdrawal symptom pst 12 mos
udccwddream,having bad dreams - coc withdrawal symptom pst 12 mos
udccwdsleep,trouble/more sleeping - coc withdrawal symptom pst 12 mos
udccwdhngry,feeling hungry - coc withdrawal symptom pst 12 mos
udccwdsitst,slowed down/restless - coc withdrawal symptom pst 12 mos
udccavoidwd,use coc/oth drug to get over/avoid coc withdrawal pst 12 mos
udccavwcocn,used cocaine to get over/avoid coc withdrawal in pst 12 mos
udccavwmeth,used meth to get over/avoid coc withdrawal in pst 12 mos
udccavwstim,used stm to get over/avoid coc withdrawal in pst 12 mos
udccavwothr,used something else to get ovr/avd coc withdrawal pst 12 mos
udhetimeuse,spent great deal of time using/feel eff of heroin pst 12 mos
udhetimeget,spent great deal time try to get/getting heroin pst 12 mos
udhelrgamts,used her larger amts or longer time than meant to pst 12 mos
udhewantbad,wanted to use heroin so badly in past 12 mos
udhestrurge,strong urge to use heroin in past 12 mos
udheneedmor,needed a lot more heroin to get feeling you want
udhelesseff,same amt heroin has less effect than it used to
udhetrystop,try to cut down/stop heroin use in past 12 mos
udhenotstop,unable to cut/stop heroin use more than one time past 12 mos
udhewshstop,often wish cut down or stop heroin use past 12 mos
udhehlthprb,any long-lasting phys prbs caused/worsnd by heroin pst 12mos
udhehlthctd,contd to use heroin despite heroin cause/worsen phys prbs
udhemntlprb,any emot/mntl hlth prbs caused/worsnd by heroin past 12 mos
udhemntlctd,contd heroin use despite heroin cse/wrsn emot/mntl hlth prbs
udhestopact,less activities b/c of heroin use past 12 mos
udheworkprb,heroin cause serious prbs at home/work/sch pst 12 mos
udhefmlyprb,heroin cause arguments/probs w/family/friends pst 12 mos
udhefmlyctd,contd heroin despite heroin cause arguments w/fam/frnds
udhegethurt,heroin increased chance getting hurt pst 12 mos
udhewdflblu,feeling blue/down - heroin withdrawal symptom pst 12 mos
udhewdvomit,vomiting/nauseous - heroin withdrawal symptom pst 12 mos
udhewdcramp,having muscle cramps/aches-her withdrawal symptom pst 12 mos
udhewdrunny,teary eyes/runny nose - her withdrawal symptom pst 12 mos
udhewdsweat,sweaty/lrg pupils/hair stnding up-her w/drwal sym pst 12 mos
udhewddiarr,having diarrhea - heroin withdrawal symptom pst 12 mos
udhewdyawns,yawning - heroin withdrawal symptom pst 12 mos
udhewdfever,having fever - heroin withdrawal symptom pst 12 mos
udhewdsleep,having trbl sleeping - heroin withdrawal symptom pst 12 mos
udheavoidwd,use heroin to get over/avoid heroin withdrawal in pst 12 mos
udheavwhern,used heroin to get over/avoid her withdrawal in pst 12 mos
udheavwpnrl,used pn rlvr to get over/avoid her withdrawal in pst 12 mos
udheavwothr,used something else to get ovr/avd her withdrawal pst 12 mos
udhatimeuse,spent great deal of time using/feel eff of hal pst 12 mos
udhatimeget,spent great deal time try to get/getting hal in pst 12 mos
udhalrgamts,used hal larger amts or longer time than meant to pst 12 mos
udhawantbad,wanted to use halluc so badly in past 12 mos
udhastrurge,strong urge to use halluc in past 12 mos
udhaneedmor,needed a lot more halluc to get feeling you want
udhalesseff,same amt halluc has less effect than it used to
udhatrystop,try to cut down/stop halluc use in past 12 mos
udhanotstop,unable to cut/stop halluc more than one time past 12 mos
udhawshstop,often wish cut down or stop halluc past 12 mos
udhahlthprb,any long-lasting phys prbs caused/worsnd by hal pst 12 mos
udhahlthctd,contd to use halluc despite halluc cause/worsen phys prbs
udhamntlprb,any emot/mntl hlth prbs caused/worsnd by halluc past 12 mos
udhamntlctd,contd halluc use despite hal cse/wrsn emot/mntl hlth prbs
udhastopact,less activities b/c of halluc use past 12 mos
udhaworkprb,halluc cause serious prbs at home/work/sch pst 12 mos
udhafmlyprb,halluc cause arguments/probs w/family/friends pst 12 mos
udhafmlyctd,contd halluc use despite hal cause arguments w/fam/frnds
udhagethurt,halluc use increased chance getting hurt pst 12 mos
udintimeuse,spent great deal of time using/feel eff of inh pst 12 mos
udintimeget,spent great deal time try to get/getting inh in pst 12 mos
udinlrgamts,used inh larger amts or longer time than meant to pst 12 mos
udinwantbad,wanted to use inhalants so badly in past 12 mos
udinstrurge,strong urge to use inhalants in past 12 mos
udinneedmor,needed a lot more inhalants to get feeling you want
udinlesseff,same amt inhalants has less effect than it used to
udintrystop,try to cut down/stop inhalant use in past 12 mos
udinnotstop,unable to cut/stop inh use more than one time past 12 mos
udinwshstop,often wish cut down or stop inh use past 12 mos
udinhlthprb,any long-lasting phys prbs caused/worsnd by inh pst 12 mos
udinhlthctd,contd to use inhalants despite inh cause/worsen phys prbs
udinmntlprb,any emot/mntl hlth prbs caused/worsnd by inh past 12 mos
udinmntlctd,contd inh use despite inh cse/wrsn emot/mntl hlth prbs
udinstopact,less activities b/c of inhalant use past 12 mos
udinworkprb,inhalants cause serious prbs at home/work/sch pst 12 mos
udinfmlyprb,inhalants cause arguments/probs w/family/friends pst 12 mos
udinfmlyctd,contd inhalant use despite inh cause arguments w/fam/frnds
udingethurt,inhalant use increased chance getting hurt pst 12 mos
udmetimeuse,spent great deal of time using/feel eff of meth pst 12 mos
udmetimeget,spent great deal time try to get/getting meth in pst 12 mos
udmelrgamts,used meth larger amts or longer time than meant to pst 12 mo
udmewantbad,wanted to use meth so badly in past 12 mos
udmestrurge,strong urge to use meth in past 12 mos
udmeneedmor,needed a lot more meth to get feeling you want
udmelesseff,same amt meth has less effect than it used to
udmetrystop,try to cut down/stop meth use in past 12 mos
udmenotstop,unable to cut/stop meth more than one time past 12 mos
udmewshstop,often wish cut down or stop meth use past 12 mos
udmehlthprb,any long-lasting phys prbs caused/worsnd by meth pst 12 mos
udmehlthctd,contd to use meth despite meth cause/worsen phys prbs
udmemntlprb,any emot/mntl hlth prbs caused/worsnd by meth past 12 mos
udmemntlctd,contd meth use despite meth cse/wrsn emot/mntl hlth prbs
udmestopact,less activities b/c of meth use past 12 mos
udmeworkprb,meth cause serious prbs at home/work/sch pst 12 mos
udmefmlyprb,meth cause arguments/probs w/family/friends pst 12 mos
udmefmlyctd,contd meth use despite meth cause arguments w/fam/frnds
udmegethurt,meth increased chance getting hurt pst 12 mos
udmewdflblu,felt blue or down after using less or stopping meth
udmewdtired,feeling tired/exhausted - meth withdrawal symptom pst 12 mos
udmewddream,having bad dreams - meth withdrawal symptom pst 12 mos
udmewdsleep,trouble/more sleep - meth withdrawal symptom pst 12 mos
